Instance;d;k;w_bound;Time;OurObj;BestBound;intercept;slopes
../src/instance_set/generated_instances/toy_50_10_-1.dat;10;50;10.000000;102;76.323382;0.000000;0.274995;0.000000~0.912110~0.994249~0.000000~1.087032~0.000000~0.000000~0.177287~0.000000
../src/instance_set/generated_instances/toy_50_20_-1.dat;20;50;10.000000;1305;39.016941;0.000000;-0.025503;0.755725~1.517782~1.441354~1.681902~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-1.dat;30;50;10.000000;1194;63.485366;0.000000;0.725225;0.000000~0.000000~1.137737~-0.174540~0.000000~0.771077~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~1.498250~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-2.dat;10;50;10.000000;382;50.570262;0.000000;-0.021734;1.013120~0.000000~0.950326~1.099844~0.000000~0.000000~0.000000~0.374836~0.000000
../src/instance_set/generated_instances/toy_50_20_-2.dat;20;50;10.000000;154;80.879269;0.000000;-0.053987;0.000000~0.000000~0.000000~0.000000~0.941896~0.000000~0.000000~0.000000~0.170410~0.000000~0.000000~0.000000~0.000000~-0.397907~0.000000~-0.184661~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-2.dat;30;50;10.000000;1937;54.425778;0.000000;0.117830;0.000000~0.000000~1.843744~1.889258~1.197688~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.547170~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-3.dat;10;50;10.000000;100;69.019048;0.000000;0.625132;1.133473~-0.080551~0.000000~0.000000~0.000000~0.000000~0.310479~-0.589239~0.000000
../src/instance_set/generated_instances/toy_50_20_-3.dat;20;50;10.000000;185;82.767605;0.000000;-0.479156;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.439053~-0.067258~0.377901~0.000000~0.000000~0.000000~0.000000~0.000000~0.536225~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-3.dat;30;50;10.000000;231;47.713977;0.000000;-0.489589;1.335224~0.604941~0.000000~0.000000~0.000000~1.036808~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.299676~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-4.dat;10;50;10.000000;116;49.601722;0.000000;-0.040098;1.259975~1.356759~0.691839~0.000000~1.134886~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_20_-4.dat;20;50;10.000000;147;92.809679;0.000000;-0.690247;0.847729~0.947986~0.000000~0.000000~0.766802~0.912730~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-4.dat;30;50;10.000000;437;77.094776;0.000000;0.101364;0.000000~1.316569~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.498611~0.406232~0.000000~0.000000~0.000000~0.193679~0.000000
../src/instance_set/generated_instances/toy_50_10_-5.dat;10;50;10.000000;109;76.681718;0.000000;-0.216992;0.000000~0.000000~1.591272~0.732293~0.000000~0.000000~0.245253~0.000000~0.027533
../src/instance_set/generated_instances/toy_50_20_-5.dat;20;50;10.000000;152;98.217527;0.000000;0.064513;0.000000~0.000000~0.000000~0.000000~0.000000~1.132587~-0.360141~0.000000~0.000000~0.000000~0.000000~0.000000~-0.421978~0.070755~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-5.dat;30;50;10.000000;232;85.726585;0.000000;0.260017;0.000000~-1.206222~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.210783~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.351908~0.000000~0.000000~0.000000~-0.087833
